ICC Name, Source Component, Target Component, Type of Communication, Android API Count, Java API Count, User Action Count, Permissions, SSoutO, Repacked
 , , , , , , ,[android.permission.INTERNET]-,1,1
startActivity,com/google/ads/GoogleAdView$AdWebViewClient,android.intent.action.VIEW,external,0,0,4
startActivity,net/youmi/android/q,android.intent.action.VIEW,external,3,47,17
