ICC Name, Source Component, Target Component, Type of Communication, Permissions
 , , , , [android.permission.AUTHENTICATE_ACCOUNTS]-[android.permission.GET_ACCOUNTS]-[android.permission.READ_PHONE_STATE]-[android.permission.READ_PHONE_NUMBERS]-[android.permission.RECEIVE_SMS]-[android.permission.VIBRATE]-[android.permission.USE_BIOMETRIC]-[android.permission.USE_FINGERPRINT]-[android.permission.ACCESS_COARSE_LOCATION]-[android.permission.ACCESS_FINE_LOCATION]-[android.permission.ACCESS_NETWORK_STATE]-[android.permission.ACCESS_WIFI_STATE]-[android.permission.BLUETOOTH]-[android.permission.BROADCAST_STICKY]-[android.permission.CAMERA]-[android.permission.CHANGE_NETWORK_STATE]-[android.permission.CHANGE_WIFI_STATE]-[android.permission.GET_TASKS]-[android.permission.INSTALL_SHORTCUT]-[android.permission.INTERNET]-[android.permission.MANAGE_ACCOUNTS]-[android.permission.MANAGE_OWN_CALLS]-[android.permission.MODIFY_AUDIO_SETTINGS]-[android.permission.NFC]-[android.permission.READ_CONTACTS]-[android.permission.READ_PROFILE]-[android.permission.READ_SYNC_SETTINGS]-[android.permission.READ_SYNC_STATS]-[android.permission.RECEIVE_BOOT_COMPLETED]-[android.permission.RECORD_AUDIO]-[android.permission.SEND_SMS]-[android.permission.USE_CREDENTIALS]-[android.permission.WAKE_LOCK]-[android.permission.WRITE_CONTACTS]-[android.permission.WRITE_EXTERNAL_STORAGE]-[android.permission.WRITE_SYNC_SETTINGS]-[android.permission.REQUEST_INSTALL_PACKAGES]-[android.permission.FOREGROUND_SERVICE]-[android.permission.USE_FULL_SCREEN_INTENT]-[com.android.launcher.permission.INSTALL_SHORTCUT]-[com.android.launcher.permission.UNINSTALL_SHORTCUT]-[com.google.android.c2dm.permission.RECEIVE]-[com.google.android.providers.gsf.permission.READ_GSERVICES]-[com.sec.android.provider.badge.permission.READ]-[com.sec.android.provider.badge.permission.WRITE]-[com.htc.launcher.permission.READ_SETTINGS]-[com.htc.launcher.permission.UPDATE_SHORTCUT]-[com.sonyericsson.home.permission.BROADCAST_BADGE]-[com.sonymobile.home.permission.PROVIDER_INSERT_BADGE]-[com.huawei.android.launcher.permission.READ_SETTINGS]-[com.huawei.android.launcher.permission.WRITE_SETTINGS]-[com.huawei.android.launcher.permission.CHANGE_BADGE]-[com.whatsapp.permission.BROADCAST]-[com.whatsapp.permission.MAPS_RECEIVE]-[com.whatsapp.permission.REGISTRATION]-[com.whatsapp.sticker.READ]-[android.permission.CALL_PHONE]-[android.permission.ANSWER_PHONE_CALLS]-[android.permission.READ_CALL_LOG]-[android.permission.READ_EXTERNAL_STORAGE]-
startActivity,com/whatsapp/camera/CameraActivity,origin,external
startActivity,com/whatsapp/camera/CameraMediaPickerFragment,com.whatsapp.Conversation,external
startActivity,com/whatsapp/chatinfo/ChatInfoActivity,com.whatsapp.mediaview.MediaViewActivity,internal
startActivity,com/whatsapp/chatinfo/ContactInfoActivity,com.whatsapp.chatinfo.ContactInfoActivity,internal
startActivity,com/whatsapp/chatinfo/ContactInfoActivity,com.whatsapp.chatinfo.ContactInfoActivity,internal
startActivity,com/whatsapp/chatinfo/ContactInfoActivity,com.whatsapp.chatinfo.ContactInfoActivity,internal
startActivityForResult,com/whatsapp/chatinfo/ContactInfoActivity,com.whatsapp.chatinfo.ContactInfoActivity,internal
startActivity,com/whatsapp/chatinfo/ContactInfoActivity,com.whatsapp.profile.ViewProfilePhoto,internal
startActivity,com/whatsapp/chatinfo/ContactInfoActivity,com.whatsapp.status.playback.StatusPlaybackActivity,internal
startActivity,com/whatsapp/chatinfo/ContactInfoActivity,com.whatsapp.identity.IdentityVerificationActivity,internal
startActivity,com/whatsapp/chatinfo/ListChatInfo,gid,internal
startActivity,com/whatsapp/chatinfo/ListChatInfo,com.whatsapp.conversation.EditBroadcastRecipientsSelector,internal
startActivityForResult,com/whatsapp/chatinfo/ListChatInfo,com.whatsapp.conversation.EditBroadcastRecipientsSelector,internal
startActivity,com/whatsapp/chatinfo/ListChatInfo,com.whatsapp.conversation.EditBroadcastRecipientsSelector,internal
startActivityForResult,com/whatsapp/chatinfo/ListChatInfo,com.whatsapp.conversation.EditBroadcastRecipientsSelector,internal
startActivity,com/whatsapp/chatinfo/ListChatInfo,com.whatsapp.identity.IdentityVerificationActivity,internal
startActivity,com/whatsapp/companiondevice/LinkedDevicesActivity,com.whatsapp.companiondevice.optin.ui.OptInActivity,internal
startActivityForResult,com/whatsapp/companiondevice/LinkedDevicesActivity,com.whatsapp.companiondevice.optin.ui.OptInActivity,internal
startActivity,com/whatsapp/companiondevice/LinkedDevicesActivity,com.whatsapp.qrcode.DevicePairQrScannerActivity,internal
startActivityForResult,com/whatsapp/companiondevice/LinkedDevicesActivity,com.whatsapp.qrcode.DevicePairQrScannerActivity,internal
startActivity,com/whatsapp/companiondevice/LinkedDevicesActivity,com.whatsapp.qrcode.DevicePairQrScannerActivity,internal
startActivityForResult,com/whatsapp/companiondevice/LinkedDevicesActivity,com.whatsapp.qrcode.DevicePairQrScannerActivity,internal
startActivity,com/whatsapp/companiondevice/PairedDevicesActivity,com.whatsapp.qrcode.DevicePairQrScannerActivity,internal
startActivity,com/whatsapp/companiondevice/PairedDevicesActivity,com.whatsapp.qrcode.DevicePairQrScannerActivity,internal
startActivity,com/whatsapp/contact/picker/ContactPickerFragment,cxt,external
startActivity,com/whatsapp/ContactPicker,com.whatsapp.HomeActivity,internal
startActivity,com/whatsapp/ContactPicker,com.whatsapp.HomeActivity,internal
startActivity,com/whatsapp/ContactPicker,com.whatsapp.Main,internal
startActivity,com/whatsapp/conversation/conversationrow/message/StarredMessagesActivity,com.whatsapp.Main,internal
startActivity,com/whatsapp/Conversation,null,external
startActivityForResult,com/whatsapp/Conversation,null,external
startActivity,com/whatsapp/Conversation,file_path,external
startActivityForResult,com/whatsapp/Conversation,file_path,external
startActivity,com/whatsapp/Conversation,jid,external
startActivity,com/whatsapp/Conversation,com.whatsapp.HomeActivity,external
startActivity,com/whatsapp/Conversation,com.whatsapp.HomeActivity,external
startActivity,com/whatsapp/Conversation,sms_body,external
startActivity,com/whatsapp/Conversation,com.whatsapp.mediaview.MediaViewActivity,external
bindService,com/whatsapp/conversationslist/ConversationsFragment,com.whatsapp.backup.google.GoogleDriveNewUserSetupActivity,external
startActivity,com/whatsapp/deeplink/DeepLinkActivity,com.whatsapp.greenalert.GreenAlertActivity,internal
startActivity,com/whatsapp/deeplink/DeepLinkActivity,com.whatsapp.qrcode.contactqr.QrSheetDeepLinkActivity,internal
startActivity,com/whatsapp/deeplink/DeepLinkActivity,com.whatsapp.w4b,internal
startActivity,com/whatsapp/documentpicker/DocumentPickerActivity,android.intent.category.OPENABLE,internal
startActivityForResult,com/whatsapp/documentpicker/DocumentPickerActivity,android.intent.category.OPENABLE,internal
startActivity,com/whatsapp/ephemeral/ChangeEphemeralSettingActivity,com.whatsapp.ephemeral.ChangeEphemeralSettingActivity,internal
startActivity,com/whatsapp/gallerypicker/GalleryPicker,null,internal
startActivityForResult,com/whatsapp/gallerypicker/GalleryPicker,null,internal
startActivity,com/whatsapp/gallerypicker/GalleryPicker,preview,internal
startActivityForResult,com/whatsapp/gallerypicker/GalleryPicker,preview,internal
startActivity,com/whatsapp/gallerypicker/GalleryPickerLauncher,com.whatsapp.gallerypicker.GalleryPicker,internal
startActivityForResult,com/whatsapp/gallerypicker/GalleryPickerLauncher,com.whatsapp.gallerypicker.GalleryPicker,internal
startActivity,com/whatsapp/gallerypicker/MediaPickerFragment,android.intent.action.MEDIA_UNMOUNTED,external
startActivityForResult,com/whatsapp/gallerypicker/MediaPickerFragment,android.intent.action.MEDIA_UNMOUNTED,external
startActivity,com/whatsapp/gallerypicker/MediaPickerFragment,android.intent.action.MEDIA_UNMOUNTED,external
startActivityForResult,com/whatsapp/gallerypicker/MediaPickerFragment,android.intent.action.MEDIA_UNMOUNTED,external
startActivity,com/whatsapp/group/GroupChatInfo,gid,internal
startActivity,com/whatsapp/group/GroupChatInfo,gid,internal
startActivity,com/whatsapp/group/GroupChatInfo,com.whatsapp.HomeActivity,internal
startActivity,com/whatsapp/group/GroupChatInfo,com.whatsapp.contact.picker.AddGroupParticipantsSelector,internal
startActivityForResult,com/whatsapp/group/GroupChatInfo,com.whatsapp.contact.picker.AddGroupParticipantsSelector,internal
startActivity,com/whatsapp/group/GroupChatInfo,com.whatsapp.contact.picker.AddGroupParticipantsSelector,internal
startActivityForResult,com/whatsapp/group/GroupChatInfo,com.whatsapp.contact.picker.AddGroupParticipantsSelector,internal
startActivity,com/whatsapp/group/GroupChatInfo,com.whatsapp.identity.IdentityVerificationActivity,internal
startActivity,com/whatsapp/group/GroupMembersSelector,com.whatsapp.group.NewGroup,internal
startActivityForResult,com/whatsapp/group/GroupMembersSelector,com.whatsapp.group.NewGroup,internal
startActivity,com/whatsapp/group/GroupMembersSelector,com.whatsapp.HomeActivity,internal
startActivity,com/whatsapp/group/NewGroup,entry_point,internal
startActivity,com/whatsapp/HomeActivity,com.whatsapp.Main,internal
startActivity,com/whatsapp/HomeActivity,com.whatsapp.status.SetStatus,internal
startActivity,com/whatsapp/HomeActivity,referral_screen,internal
startActivity,com/whatsapp/identity/IdentityVerificationActivity,android.intent.extra.SUBJECT,internal
startActivity,com/whatsapp/identity/IdentityVerificationActivity,com.whatsapp.RequestPermissionActivity,internal
startActivityForResult,com/whatsapp/identity/IdentityVerificationActivity,com.whatsapp.RequestPermissionActivity,internal
startActivity,com/whatsapp/inappsupport/ui/SupportTopicsActivity,com.whatsapp.inappsupport.ui.SupportTopicsActivity.support_topics,internal
sendBroadcast,com/whatsapp/Main,android.intent.extra.shortcut.INTENT,external
startActivity,com/whatsapp/Main,com.whatsapp.HomeActivity,external
startActivity,com/whatsapp/Main,com.whatsapp.corruptinstallation.CorruptInstallationActivity,external
startActivity,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivityForResult,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivity,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivityForResult,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivity,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivityForResult,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivity,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivityForResult,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivity,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivityForResult,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivity,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivityForResult,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivity,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivityForResult,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivity,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivityForResult,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivity,com/whatsapp/RequestPermissionActivity,com.whatsapp.RequestPermissionActivity,internal
startActivity,X/01G,com.whatsapp.corruptinstallation.CorruptInstallationActivity,external
startActivity,X/038,com.whatsapp.insufficientstoragespace.InsufficientStorageSpaceActivity,external
startService,X/03x,null,external
bindService,X/04N,NotifManCompat,external
bindService,X/04N,NotifManCompat,external
bindService,X/04N,android.support.BIND_NOTIFICATION_SIDE_CHANNEL,external
sendBroadcast,X/08m,null,external
startService,X/08Q,com.google.example.invalidpackage,external
sendBroadcast,X/08Q,com.google.example.invalidpackage,external
startService,X/08Q,com.google.example.invalidpackage,external
sendBroadcast,X/08Z,com.google.firebase.MESSAGING_EVENT,external
sendBroadcast,X/08Z,com.google.firebase.INSTANCE_ID_EVENT,external
startActivity,X/09N,null,external
startActivity,X/09N,com.whatsapp.HomeActivity,external
startActivity,X/0a7,application/vnd.android.package-archive,external
startActivity,X/0aA,com.whatsapp.registration.RegisterPhone,external
startActivity,X/0aO,com.whatsapp.blockinguserinteraction.BlockingUserInteractionActivity,external
startActivity,X/0bj,null,external
startActivity,X/0cu,app/sms ,external
startActivity,X/0cu,text/plain,external
startActivity,X/0cu,extra_invite_source,external
startActivity,X/0dl,vnd.android.cursor.item/contact,external
startActivity,X/0dl,com.whatsapp.conversation.conversationrow.ContactSyncActivity,external
startActivity,X/0dM,com.whatsapp.ShareCatalogLinkActivity,external
startActivity,X/0dn,com.facebook.orca,external
startActivity,X/0el,null,external
startActivityForResult,X/0el,null,external
sendBroadcast,X/0GE,android.appwidget.action.APPWIDGET_UPDATE,external
startActivity,X/0Ha,null,external
startActivityForResult,X/0Ha,null,external
startActivity,X/0He,com.whatsapp.blockinguserinteraction.BlockingUserInteractionActivity,external
startActivity,X/0He,com.whatsapp.blockinguserinteraction.BlockingUserInteractionActivity,external
startActivity,X/0Hg,null,external
startActivityForResult,X/0Hg,null,external
startActivity,X/0Hg,null,external
startActivity,X/0Hg,null,external
startActivityForResult,X/0Hg,null,external
startActivity,X/0Hg,null,external
startActivities,X/0Hl,No intents added to TaskStackBuilder; cannot startActivities,external
startActivity,X/0Hm,null,external
startActivityForResult,X/0Hm,null,external
startActivity,X/0Hm,null,external
startActivityForResult,X/0Hm,null,external
startActivity,X/0Hm,null,external
startActivityForResult,X/0Hm,null,external
startActivity,X/0Hm,null,external
startActivityForResult,X/0Hm,null,external
startActivity,X/0hr,com.whatsapp.Conversation,external
startActivity,X/0i2,com.whatsapp.insufficientstoragespace.InsufficientStorageSpaceActivity,external
startActivity,X/0j2,gm,external
startActivity,X/0j2,gm,external
startActivity,X/0jd,com.whatsapp.biz.catalog.view.activity.ProductListActivity,external
startActivity,X/0je,extra_order_id,external
startActivity,X/0jH,com.whatsapp.gallery.MediaGalleryActivity,external
startActivity,X/0jm,com.whatsapp.gallery.MediaGalleryActivity,external
startActivity,X/0jQ,com.whatsapp.gallery.MediaGalleryActivity,external
startActivity,X/0jT,null,external
startActivity,X/0kO,com.whatsapp.gallery.MediaGalleryActivity,external
startActivity,X/0kS,com.whatsapp.mediaview.MediaViewActivity,external
startActivity,X/0lW,com.whatsapp.contact.picker.PhoneContactsSelector,external
startActivityForResult,X/0lW,com.whatsapp.contact.picker.PhoneContactsSelector,external
startActivity,X/0lW,com.whatsapp.documentpicker.DocumentPickerActivity,external
startActivityForResult,X/0lW,com.whatsapp.documentpicker.DocumentPickerActivity,external
startActivity,X/0lW,jid,external
startActivityForResult,X/0lW,jid,external
startActivity,X/0lW,com.whatsapp.gallerypicker.GalleryPicker,external
startActivityForResult,X/0lW,com.whatsapp.gallerypicker.GalleryPicker,external
startActivity,X/0lW,com.whatsapp.gallerypicker.GalleryPicker,external
startActivityForResult,X/0lW,com.whatsapp.gallerypicker.GalleryPicker,external
startActivity,X/0lW,com.whatsapp.camera.CameraActivity,external
startActivityForResult,X/0lW,com.whatsapp.camera.CameraActivity,external
startActivity,X/0lW,com.whatsapp.camera.CameraActivity,external
startActivityForResult,X/0lW,com.whatsapp.camera.CameraActivity,external
startActivity,X/0lW,com.whatsapp.camera.CameraActivity,external
startActivity,X/0MD,android.intent.category.HOME,external
startActivity,X/0MD,android.intent.category.HOME,external
startActivity,X/0MD,android.intent.category.HOME,external
startActivityForResult,X/0MD,android.intent.category.HOME,external
startActivity,X/0nx,com.whatsapp.RequestPermissionActivity,external
startActivity,X/0Ou,package,external
startActivity,X/0pY,null,external
startActivityForResult,X/0pY,null,external
startActivity,X/0pY,null,external
startActivityForResult,X/0pY,null,external
startActivity,X/0sF,com.whatsapp.backup.google.SettingsGoogleDrive,external
startActivity,X/0sI,com.whatsapp.backup.google.SettingsGoogleDrive,external
startActivity,X/0t3,com.whatsapp.businessupsell.BusinessAppEducation,external
startActivity,X/0t8,null,external
startActivity,X/0UE,null,external
startActivity,X/0UE,null,external
startActivityForResult,X/0UE,null,external
startActivity,X/0UE,null,external
startActivity,X/0vI,android.speech.extra.LANGUAGE_MODEL,external
startActivity,X/0vI,android.speech.extra.LANGUAGE_MODEL,external
startActivity,X/0vJ,null,external
startActivity,X/0Xr,null,external
startActivityForResult,X/0Xr,null,external
startActivity,X/0Xv,null,external
startActivityForResult,X/0Xv,null,external
startActivity,X/12B,com.whatsapp.Main,external
startActivity,X/12B,com.whatsapp.authentication.AppAuthenticationActivity,external
startActivityForResult,X/12B,com.whatsapp.authentication.AppAuthenticationActivity,external
startService,X/14J,ACTION_CONSTRAINTS_CHANGED,external
sendBroadcast,X/14O,androidx/work/impl/background/systemalarm/ConstraintProxyUpdateReceiver,external
startService,X/15B,ACTION_NOTIFY,external
startActivity,X/1ay,com.whatsapp.registration.ChangeNumberOverview,external
startActivity,X/1b8,com.whatsapp.account.delete.DeleteAccountConfirmation,external
sendBroadcast,X/1BE,extra_processor_completed,external
startActivity,X/1cs,com.whatsapp.backup.encryptedbackup.EncBackupMainActivity,external
startActivityForResult,X/1cs,com.whatsapp.backup.encryptedbackup.EncBackupMainActivity,external
startActivity,X/1dE,com.whatsapp.backup.encryptedbackup.EncBackupMainActivity,external
startActivityForResult,X/1dE,com.whatsapp.backup.encryptedbackup.EncBackupMainActivity,external
startActivity,X/1f8,com.whatsapp.companiondevice.optin.ui.OptInActivity,external
startActivity,X/1fx,null,external
startActivity,X/1hU,com.whatsapp.report.ReportActivity,external
startActivity,X/1im,null,external
startActivity,X/1io,null,external
startActivity,X/1jx,com.whatsapp.settings.SettingsJidNotificationActivity,external
startActivityForResult,X/1jx,com.whatsapp.settings.SettingsJidNotificationActivity,external
startActivity,X/1jy,com.whatsapp.conversation.conversationrow.message.StarredMessagesActivity,external
startActivity,X/1k6,com.whatsapp.conversation.conversationrow.message.StarredMessagesActivity,external
bindService,X/1Kr,null,external
bindService,X/1Kr,null,external
startActivity,X/1MC,pending_intent,external
startActivityForResult,X/1MC,pending_intent,external
bindService,X/1Mo,null,external
bindService,X/1N4,null,external
startService,X/1N6,com.google.android.gms.common.stats.EXTRA_LOG_EVENT,external
startActivity,X/1NN,null,external
startService,X/1Og,com.google.android.gms.analytics.AnalyticsService,external
startActivity,X/1ok,com.whatsapp.ephemeral.ChangeEphemeralSettingActivity,external
startActivity,X/1ok,com.whatsapp.shareinvitelink.ShareInviteLinkActivity,external
startActivity,X/1ok,Remote request message key is not specified.,external
bindService,X/1OP,null,external
startActivity,X/1os,extra_referral_screen,external
startActivity,X/1ou,null,external
startActivity,X/1oz,null,external
startActivity,X/1p0,extra_setup_mode,external
startActivity,X/1p1,extra_is_first_payment_method,external
startActivity,X/1p2,extra_jid,external
startActivity,X/1p3,fMessageKeyJid,external
startActivity,X/1qE,null,external
startActivityForResult,X/1qE,null,external
startActivity,X/1rG,com.whatsapp.blockbusiness.BlockBusinessActivity,external
startActivity,X/1rM,com.whatsapp.blockbusiness.BlockBusinessActivity,external
startActivityForResult,X/1rM,com.whatsapp.blockbusiness.BlockBusinessActivity,external
bindService,X/1TL,null,external
bindService,X/1TL,null,external
startActivity,X/1ux,null,external
startActivityForResult,X/1ux,null,external
startActivity,X/1x5,null,external
startActivityForResult,X/1x5,null,external
startActivity,X/1Xg,com.whatsapp.greenalert.GreenAlertActivity,external
startActivity,X/1Xt,null,external
startActivity,X/1Xu,null,external
startActivity,X/1Y5,com.whatsapp.blocklist.BlockList,external
startActivity,X/1YC,null,external
startActivityForResult,X/1YC,null,external
startActivity,X/1YC,null,external
startActivityForResult,X/1YC,null,external
startActivity,X/1Yh,com.whatsapp.ContactPicker,external
startActivity,X/1Yj,android.intent.extra.TEXT,external
startActivity,X/1z8,com.whatsapp.ephemeral.ChangeEphemeralSettingActivity,external
startActivity,X/1zC,com.whatsapp.profile.ViewProfilePhoto,external
startActivityForResult,X/1zC,com.whatsapp.profile.ViewProfilePhoto,external
startActivity,X/20b,com.whatsapp.inappsupport.ui.FaqItemActivityV2,external
startActivityForResult,X/20b,com.whatsapp.inappsupport.ui.FaqItemActivityV2,external
startActivity,X/20f,com.whatsapp.inappsupport.ui.SupportTopicsActivity.support_topics,external
startActivityForResult,X/20f,com.whatsapp.inappsupport.ui.SupportTopicsActivity.support_topics,external
startService,X/25h,ACTION_STOP_FOREGROUND,external
startService,X/25h,ACTION_START_FOREGROUND,external
startService,X/262,ACTION_STOP_WORK,external
startService,X/262,ACTION_SCHEDULE_WORK,external
startActivity,X/2ce,window_title,external
startActivityForResult,X/2ce,window_title,external
startActivity,X/2du,com.whatsapp.gallery.MediaGalleryActivity,external
startActivity,X/2e4,was_nobody,external
startActivityForResult,X/2e4,was_nobody,external
startActivity,X/2ea,com.whatsapp.shareinvitelink.ShareInviteLinkActivity,external
bindService,X/2Ed,null,external
startActivity,X/2eG,com.whatsapp.conversation.conversationrow.message.StarredMessagesActivity,external
startActivity,X/2eH,extra_jid,external
startActivity,X/2eL,gid,external
startActivity,X/2eM,com.whatsapp.settings.SettingsJidNotificationActivity,external
startActivityForResult,X/2eM,com.whatsapp.settings.SettingsJidNotificationActivity,external
startActivity,X/2en,com.whatsapp.group.EditGroupAdminsSelector,external
startActivityForResult,X/2en,com.whatsapp.group.EditGroupAdminsSelector,external
bindService,X/2jH,null,external
startActivity,X/2kJ,jid,external
startActivity,X/2L0,gid,external
startActivityForResult,X/2L0,gid,external
startActivity,X/2ll,com.whatsapp.blockbusiness.BlockBusinessActivity,external
startActivity,X/2mj,com.whatsapp.dmsetting.ChangeDMSettingActivity,external
startActivity,X/2mM,com.whatsapp.settings.SettingsPrivacy,external
startActivity,X/2O1,com.whatsapp.biz.BusinessProfileExtraFieldsActivity,external
startActivity,X/2O8,com.whatsapp.businessupsell.BusinessProfileEducation,external
startActivity,X/2Ol,null,external
startActivity,X/2Om,com.whatsapp.biz.catalog.view.activity.CatalogListActivity,external
startActivity,X/2P1,com.whatsapp.Conversation,external
startActivity,X/2P1,com.whatsapp.Conversation,external
startActivityForResult,X/2P1,com.whatsapp.Conversation,external
startActivity,X/2P9,com.whatsapp.CatalogImageListActivity,external
startActivity,X/2Pk,com.whatsapp.ShareCatalogLinkActivity,external
startActivity,X/2Rb,com.whatsapp.insufficientstoragespace.InsufficientStorageSpaceActivity,external
startActivity,X/2S9,null,external
