AppName,BroadcastReceiverOccurenceFrequency,ActivityOccurenceFrequency:,ServicesOccurenceFrequency:,TotalComponentFrequency: ,MostCommonTargetComponent: ,MostCommonSourceComponent: ,InternalOccurence:,ExternalOccurence,Permissions,NormalPerms,DangerousPerms,SignaturePerms,RiskRatePerPerms,androidApiCount,javaApiCount,totalApiCount,apiPerComponent,userActionCount,userActionPerComponent,StringOffset,Repacked
com.app.Application.csv,6,104,4,114,32,12,1,114,7,2,5,2,0.7142857142857143,28,14,42,0.3684210526315789,15,0.13157894736842105,False,True
com.appexpand.myimage.MyApplication.csv,1,18,6,25,11,5,1,25,12,6,5,6,0.4166666666666667,6,5,11,0.44,5,0.2,False,True
com.appfunz.android.ebook.factory.MainApplication.csv,4,38,2,44,12,10,5,39,15,6,5,6,0.3333333333333333,11,10,21,0.4772727272727273,10,0.22727272727272727,False,True
com.appgyver.preview.AppGyverApplication.csv,1,101,6,108,26,6,1,108,22,6,14,6,0.6363636363636364,28,15,43,0.39814814814814814,14,0.12962962962962962,False,True
com.applacarte.AppLaCarteApplication.csv,4,217,33,254,15,8,98,156,13,4,7,4,0.5384615384615384,29,49,78,0.30708661417322836,18,0.07086614173228346,False,True
com.appliconic.livetvapp.MyApplication.csv,2,45,0,47,5,6,1,47,6,3,3,3,0.5,19,11,30,0.6382978723404256,13,0.2765957446808511,False,False
com.apportable.app.VerdeApplication.csv,27,147,93,267,27,15,4,263,7,3,3,3,0.42857142857142855,32,24,56,0.20973782771535582,20,0.0749063670411985,False,True
com.appsmentor.applocker.helper.AppLockerApplication.csv,6,83,4,93,14,7,20,73,10,3,4,3,0.4,28,46,74,0.7956989247311828,13,0.13978494623655913,False,True
com.appyet.context.ApplicationContext.csv,10,254,17,281,67,29,31,250,8,4,3,4,0.375,90,22,112,0.398576512455516,28,0.099644128113879,False,True
com.arcasolutions.App.csv,12,116,25,153,11,7,25,128,10,3,4,3,0.4,38,70,108,0.7058823529411765,18,0.11764705882352941,False,False
com.arist.MusicPlayer.MyApplication.csv,33,32,5,70,6,8,19,51,7,2,3,2,0.42857142857142855,46,15,61,0.8714285714285714,17,0.24285714285714285,False,True
com.audaxis.mobile.smart.nl.NLSmartApplication.csv,1,102,9,112,7,9,12,100,9,3,5,3,0.5555555555555556,33,22,55,0.49107142857142855,10,0.08928571428571429,False,False
com.autoenglish.wordplayer.WordPlayerApplication.csv,1,308,37,346,31,26,206,140,10,3,6,3,0.6,162,16,178,0.5144508670520231,22,0.06358381502890173,False,True
com.avai.amp.dorneypark.AMPApplication.csv,9,264,40,313,21,13,37,276,15,4,6,4,0.4,48,33,81,0.25878594249201275,21,0.0670926517571885,False,True
com.avai.amp.iowa.AMPApplication.csv,10,375,53,438,21,13,61,377,18,4,9,4,0.5,28,32,60,0.136986301369863,20,0.045662100456621,False,True
com.avai.amp.pbn_newjersey.AMPApplication.csv,10,375,53,438,21,13,61,377,18,4,9,4,0.5,28,32,60,0.136986301369863,20,0.045662100456621,False,True
com.avai.amp.pbn_northcarolina.AMPApplication.csv,10,375,53,438,21,13,61,377,18,4,9,4,0.5,28,32,60,0.136986301369863,20,0.045662100456621,False,False
com.avai.amp.wildadventures.AMPApplication.csv,9,264,40,313,21,13,37,276,15,4,6,4,0.4,48,33,81,0.25878594249201275,21,0.0670926517571885,False,False
com.avos.minute.PlayshotApplication.csv,4,177,25,206,22,14,15,191,16,3,10,3,0.625,50,25,75,0.3640776699029126,18,0.08737864077669903,False,True
com.badoo.mobile.BadooAppApplication.csv,7,375,66,448,14,13,86,362,24,7,12,7,0.5,85,116,201,0.4486607142857143,24,0.05357142857142857,False,True
com.bage.simple.music.ImusicApplication.csv,4,42,1,47,6,6,2,45,9,2,6,2,0.6666666666666666,26,6,32,0.6808510638297872,6,0.1276595744680851,False,True
com.baidu.frontia.FrontiaApplication.csv,3,64,6,73,18,6,9,64,13,5,5,5,0.38461538461538464,13,9,22,0.3013698630136986,6,0.0821917808219178,False,False
com.bappz.chelsea.ChelseaApp.csv,1,55,8,64,8,11,31,33,3,2,1,2,0.3333333333333333,21,12,33,0.515625,12,0.1875,False,False
com.base.MyApplication.csv,3,93,11,107,19,6,8,98,15,3,8,3,0.5333333333333333,29,17,46,0.42990654205607476,16,0.14953271028037382,False,True
com.battery.savior.core.ApplicationCore.csv,2,34,11,47,9,6,8,39,22,10,3,10,0.13636363636363635,17,15,32,0.6808510638297872,13,0.2765957446808511,False,False
com.besttone.yellowpage.CTApplication.csv,5,148,6,159,19,18,44,115,30,6,12,6,0.4,32,41,73,0.4591194968553459,13,0.08176100628930817,False,True
com.bh.cig.mazda.CigApp.csv,4,161,9,174,25,24,1,173,16,5,6,5,0.375,116,36,152,0.8735632183908046,24,0.13793103448275862,False,True
com.bitrix.android.App.csv,1,80,5,86,14,6,1,86,17,5,10,5,0.5882352941176471,28,6,34,0.3953488372093023,16,0.18604651162790697,False,True
com.bizooku.data.ExceedingsApplication.csv,3,208,15,226,63,19,92,134,22,5,11,5,0.5,40,48,88,0.3893805309734513,21,0.09292035398230089,False,False
com.bluemobi.baidumap.BMapApiApp.csv,3,98,0,101,15,8,1,101,36,11,18,11,0.5,28,23,51,0.504950495049505,7,0.06930693069306931,False,True
com.borixo.transzilla.TransZillaApplication.csv,10,244,14,268,55,16,19,249,7,2,4,2,0.5714285714285714,107,31,138,0.5149253731343284,25,0.09328358208955224,False,True
com.candygames.game.popstar.BubbleApplication.csv,6,63,7,76,17,6,9,67,5,2,3,2,0.6,19,7,26,0.34210526315789475,13,0.17105263157894737,True,False
com.cartoontvvideos.cartoontvvideos_appDelegate.csv,7,69,6,82,35,14,41,41,10,3,5,3,0.5,16,17,33,0.4024390243902439,15,0.18292682926829268,False,False
com.cat.star.love1990.BaseApp.csv,0,0,0,0,1,1,0,0,25,8,12,8,0.48,1,1,2,inf,1,inf,False,False
com.cat.star.thebest.BaseApp.csv,0,0,0,0,1,1,0,0,25,8,12,8,0.48,1,1,2,inf,1,inf,False,True
com.celliecraze.bubblebuster.BBApplication.csv,0,30,2,32,16,8,6,26,9,4,3,4,0.3333333333333333,16,15,31,0.96875,8,0.25,True,True
com.chaoke.zimilan.app.MyApplication.csv,4,62,19,85,16,14,5,80,32,11,13,11,0.40625,24,20,44,0.5176470588235295,17,0.2,False,False
com.chinat2t.tcp001.IApplication.csv,4,155,9,168,32,32,60,108,20,8,8,8,0.4,91,55,146,0.8690476190476191,35,0.20833333333333334,False,False
com.chinda_property.ecmobile.EcmobileApp.csv,2,177,6,185,13,15,43,142,20,7,8,7,0.4,128,99,227,1.227027027027027,15,0.08108108108108109,False,True
com.city_life.entity.CityLifeApplication.csv,48,353,13,414,60,16,38,376,25,8,9,8,0.36,62,96,158,0.38164251207729466,19,0.04589371980676329,False,True
com.clock.talent.ClockTalentApp.csv,18,189,28,235,34,14,27,208,1,0,0,0,0.0,35,56,91,0.3872340425531915,22,0.09361702127659574,True,True
com.cloudfox.project.browser_electric.games.MainApplication.csv,2,57,15,74,15,12,18,56,13,3,3,3,0.23076923076923078,19,12,31,0.4189189189189189,9,0.12162162162162163,False,True
com.cmoshe.math.genius.trainer.MyApp.csv,0,12,0,12,4,3,1,12,3,3,0,3,0.0,12,12,24,2.0,4,0.3333333333333333,False,False
com.common.Ja.csv,4,18,2,24,9,7,1,23,16,7,9,7,0.5625,13,6,19,0.7916666666666666,8,0.3333333333333333,True,True
com.csipsimple.ui.GDialer.csv,38,104,26,168,13,9,23,145,26,8,12,8,0.46153846153846156,33,62,95,0.5654761904761905,19,0.1130952380952381,False,True
com.cudomobile.phimbotonghop.PBTHApplication.csv,15,94,11,120,8,29,4,116,3,2,1,2,0.3333333333333333,42,22,64,0.5333333333333333,28,0.23333333333333334,False,True
com.cutix.hdwallpapers.WallApp.csv,3,55,7,65,4,6,1,65,4,3,1,3,0.25,28,6,34,0.5230769230769231,14,0.2153846153846154,False,True
com.cutt.zhiyue.android.ZhiyueApplication.csv,30,209,38,277,25,14,63,214,25,6,12,6,0.48,74,30,104,0.37545126353790614,29,0.10469314079422383,True,True
com.cyx.baidumap.JobApp.csv,4,188,2,194,24,13,120,74,41,16,15,16,0.36585365853658536,119,45,164,0.845360824742268,13,0.06701030927835051,True,True
com.debubble.sn.ShootStart.csv,1,107,0,108,30,14,7,101,4,2,2,2,0.5,37,14,51,0.4722222222222222,16,0.14814814814814814,False,False
com.dexterltd.games.balloon_bow_arrow.DummyApplication.csv,3,95,24,122,12,6,10,112,12,3,6,3,0.5,21,17,38,0.3114754098360656,22,0.18032786885245902,True,False
com.dianxinos.powermanager.PowerMangerApplication.csv,42,185,79,306,19,8,77,229,27,14,5,14,0.18518518518518517,35,65,100,0.32679738562091504,20,0.06535947712418301,True,True
com.dipoletech.android.rss.MyApp.csv,3,153,20,176,20,16,10,166,8,4,4,4,0.5,25,17,42,0.23863636363636365,25,0.14204545454545456,False,True
com.djinnworks.linebirdslite.LineBirdsApp.csv,0,16,0,16,4,4,1,15,4,2,2,2,0.5,6,6,12,0.75,4,0.25,False,False
com.dmbteam.joke.JokeApplicationContext.csv,1,72,10,83,4,6,1,83,2,2,0,2,0.0,28,17,45,0.5421686746987951,23,0.27710843373493976,False,False
com.doapps.android.mln.application.MobileLocalNews.csv,3,210,23,236,51,13,29,207,9,3,5,3,0.5555555555555556,37,23,60,0.2542372881355932,18,0.07627118644067797,False,True
com.doremonhindivideos.doremonhindivideos_appDelegate.csv,7,68,6,81,34,14,40,41,10,3,5,3,0.5,16,17,33,0.4074074074074074,15,0.18518518518518517,False,True
com.douguo.recipe.App.csv,19,220,11,250,29,11,14,236,13,4,7,4,0.5384615384615384,49,70,119,0.476,13,0.052,True,True
com.droidhen.game.mendddsawsiang.global.SCApplication.csv,1,23,6,30,9,3,4,26,12,3,6,3,0.5,8,4,12,0.4,7,0.23333333333333334,True,True
com.droidhen.game.motorad.global.SCApplication.csv,0,17,0,17,5,4,1,17,4,2,2,2,0.5,9,4,13,0.7647058823529411,5,0.29411764705882354,True,False
com.droidhen.game.motoradpo.global.SCApplication.csv,0,17,0,17,5,4,1,17,4,2,2,2,0.5,9,4,13,0.7647058823529411,5,0.29411764705882354,True,True
com.droidhen.game.ouytsstx.GameApplication.csv,0,9,0,9,3,2,1,9,12,3,5,3,0.4166666666666667,6,6,12,1.3333333333333333,3,0.3333333333333333,True,True
com.droidhermes.bottleninja.MainApplication.csv,0,47,0,47,16,13,18,29,4,2,2,2,0.5,13,14,27,0.574468085106383,14,0.2978723404255319,True,True
com.dw.btimenbh.MyApplication.csv,18,600,26,644,38,41,239,405,18,5,9,5,0.5,156,64,220,0.3416149068322981,41,0.06366459627329192,True,False
com.easyandroid.DeathSniperFire.XEntryApplication.csv,1,16,4,21,10,2,1,21,13,4,4,4,0.3076923076923077,6,4,10,0.47619047619047616,7,0.3333333333333333,True,True
com.easylife.weather.core.ApplicationContext.csv,32,165,39,236,22,8,8,228,35,13,14,13,0.4,69,28,97,0.4110169491525424,19,0.08050847457627118,True,True
com.ebay.app.util.KijijiITAppHelper.csv,5,83,18,106,13,6,1,105,9,2,7,2,0.7777777777777778,28,6,34,0.32075471698113206,13,0.12264150943396226,False,False
com.edukids.englishforkidv2.KidsTVApplication.csv,12,76,29,117,20,29,4,113,3,2,1,2,0.3333333333333333,32,22,54,0.46153846153846156,28,0.23931623931623933,False,True
com.eh.igo.IGoApplication.csv,4,90,0,94,14,8,25,69,10,3,6,3,0.6,23,21,44,0.46808510638297873,8,0.0851063829787234,False,True
com.electricpocket.bugme.BugMeApplication.csv,6,37,16,59,7,8,19,40,10,5,3,5,0.3,8,8,16,0.2711864406779661,9,0.15254237288135594,True,True
com.ellucian.mobile.android.EllucianApplication.csv,33,122,52,207,13,7,70,137,14,3,6,3,0.42857142857142855,28,49,77,0.3719806763285024,29,0.14009661835748793,False,True
com.entertainment.player.application.PlayerApplication.csv,27,172,3,202,61,14,24,178,23,7,12,7,0.5217391304347826,22,11,33,0.16336633663366337,19,0.09405940594059406,True,True
com.epicapplications.framework.Ui.EpicAndroidApplication.csv,0,12,2,14,3,4,1,13,5,2,2,2,0.4,6,6,12,0.8571428571428571,6,0.42857142857142855,True,False
com.esun.RabbitApplication.csv,6,926,18,950,178,42,376,574,17,5,9,5,0.5294117647058824,96,468,564,0.5936842105263158,42,0.04421052631578947,False,False
com.eutechnyx.appoxeeplugin.AppoxeeApplication.csv,18,104,42,164,9,8,10,154,11,3,4,3,0.36363636363636365,28,17,45,0.27439024390243905,20,0.12195121951219512,False,False
com.example.kwreader.GoogleAnalyticApp.csv,2,60,15,77,8,6,9,68,6,4,2,4,0.3333333333333333,28,19,47,0.6103896103896104,14,0.18181818181818182,False,True
com.example.mousepop.SealionBubbleApp.csv,1,38,5,44,5,6,16,28,4,3,1,3,0.25,19,6,25,0.5681818181818182,13,0.29545454545454547,False,False
com.example.premiergamepp.slf.SlfApplication.csv,2,42,3,47,3,6,1,46,8,4,4,4,0.5,28,7,35,0.7446808510638298,14,0.2978723404255319,False,False
com.example.tictacxox.TicTacXOX.csv,1,47,1,49,2,6,1,48,2,2,0,2,0.0,28,14,42,0.8571428571428571,14,0.2857142857142857,False,False
com.exceedings.bizooku.data.ExceedingsApplication.csv,3,207,15,225,63,19,92,133,22,5,11,5,0.5,40,47,87,0.38666666666666666,21,0.09333333333333334,False,True
com.express.gram.ExpressGram.csv,2,26,1,29,4,5,6,23,3,2,1,2,0.3333333333333333,16,8,24,0.8275862068965517,7,0.2413793103448276,False,True
com.fanwe.activity.FanweApplication.csv,3,86,3,92,14,7,2,90,4,2,2,2,0.5,82,74,156,1.6956521739130435,7,0.07608695652173914,False,False
com.fblife.fblife.MyApp.csv,4,228,9,241,39,7,21,220,15,4,6,4,0.4,39,43,82,0.34024896265560167,13,0.05394190871369295,False,False
com.fblife.MyApp.csv,4,215,9,228,37,7,21,207,15,4,6,4,0.4,34,43,77,0.33771929824561403,13,0.05701754385964912,False,True
com.filmon.app.FilmOnTV.csv,8,178,18,204,26,16,8,196,7,3,4,3,0.5714285714285714,34,17,51,0.25,25,0.12254901960784313,False,True
com.finger.pen.ColoringBook.csv,2,141,34,177,44,12,11,166,6,2,1,2,0.16666666666666666,32,23,55,0.3107344632768362,14,0.07909604519774012,False,True
com.Fluchtpunkt.iDestroy.DestroyApplication.csv,0,21,5,26,8,5,6,20,4,2,1,2,0.25,8,6,14,0.5384615384615384,7,0.2692307692307692,False,True
com.frame.GameApplication.csv,5,52,2,59,24,8,1,59,9,4,4,4,0.4444444444444444,18,15,33,0.559322033898305,10,0.1694915254237288,False,True
com.freegames.jewelstemple.openfeint.OpenFeintApplication.csv,15,113,2,130,24,14,2,128,5,2,3,2,0.6,22,11,33,0.25384615384615383,21,0.16153846153846155,True,True
com.fridgecat.android.atilt.ATiltApplication.csv,0,69,0,69,10,4,15,54,26,12,8,12,0.3076923076923077,26,12,38,0.5507246376811594,4,0.057971014492753624,True,False
com.fruitroll.game.top.best.free.OpenFeintApplication.csv,16,143,1,160,50,14,13,147,8,2,6,2,0.75,22,11,33,0.20625,19,0.11875,False,False
com.fsck.k9.K9.csv,12,121,22,155,8,15,46,109,14,5,4,5,0.2857142857142857,28,27,55,0.3548387096774194,29,0.1870967741935484,False,True
com.funshion.video.mobile.FunshionAndroidApp.csv,43,202,34,279,25,13,64,215,71,19,14,19,0.19718309859154928,27,25,52,0.1863799283154122,17,0.06093189964157706,True,True
com.futureplatforms.wembley.android.WembleyApplication.csv,6,107,41,154,11,6,5,149,21,9,7,9,0.3333333333333333,42,42,84,0.5454545454545454,20,0.12987012987012986,False,True
com.fyzb.FyzbApplication.csv,17,94,11,122,15,6,9,113,7,3,3,3,0.42857142857142855,28,9,37,0.30327868852459017,9,0.07377049180327869,False,False
com.galeapp.utils.GalApplication.csv,4,73,0,77,20,11,8,69,11,3,4,3,0.36363636363636365,27,11,38,0.4935064935064935,11,0.14285714285714285,False,True
com.game.darasdff.MainApp.csv,0,10,0,10,3,2,5,5,7,2,4,2,0.5714285714285714,4,4,8,0.8,2,0.2,True,True
com.game.GameApplication.csv,3,42,8,53,21,7,10,43,12,4,7,4,0.5833333333333334,12,11,23,0.4339622641509434,8,0.1509433962264151,True,True
com.game.myjewelsec.GameServer.myAppData.csv,1,30,0,31,3,6,1,31,6,2,3,2,0.5,19,6,25,0.8064516129032258,13,0.41935483870967744,True,True
com.game.paopaolong.GameApplication.csv,4,49,13,66,8,5,26,40,25,10,9,10,0.36,18,21,39,0.5909090909090909,8,0.12121212121212122,True,False
com.game.smashbrick.SmashBrickApplication.csv,0,23,5,28,8,4,10,18,4,2,2,2,0.5,10,6,16,0.5714285714285714,5,0.17857142857142858,False,True
com.gameCenter.SpideMan.TApplication.csv,3,29,0,32,11,4,5,27,5,2,2,2,0.4,12,7,19,0.59375,4,0.125,False,False
com.gameloft.android.gtssaiche.global.SCApplication.csv,0,9,0,9,3,2,1,9,43,14,19,14,0.4418604651162791,5,5,10,1.1111111111111112,3,0.3333333333333333,True,False
com.gau.go.touchhelperex.global.TouchHelperApplication.csv,86,150,10,246,15,18,50,196,30,14,5,14,0.16666666666666666,60,29,89,0.3617886178861789,54,0.21951219512195122,False,False
com.geniteam.gangwars.activities.CustomUncaughtException.csv,0,395,3,398,60,65,4,394,10,4,4,4,0.4,353,353,706,1.7738693467336684,45,0.11306532663316583,False,False
com.genwi.defaultapp.ui.BaseApplication.csv,8,91,14,113,7,29,6,107,3,2,1,2,0.3333333333333333,32,22,54,0.4778761061946903,28,0.24778761061946902,False,False
com.geolives.GeolivesApplication.csv,7,218,29,254,38,72,9,245,14,3,7,3,0.5,77,72,149,0.5866141732283464,72,0.28346456692913385,False,True
com.gexing.app.MyApplication.csv,19,615,23,657,65,19,309,348,21,7,8,7,0.38095238095238093,147,72,219,0.3333333333333333,17,0.0258751902587519,False,True
com.ggemulator.ggnes.GGNesApplication.csv,0,51,0,51,9,4,6,45,8,2,5,2,0.625,14,10,24,0.47058823529411764,5,0.09803921568627451,True,True
com.gmcc.yueshi.VoipApplication.csv,15,126,4,145,9,6,1,144,23,8,13,8,0.5652173913043478,31,23,54,0.3724137931034483,10,0.06896551724137931,False,True
com.goodbarber.v2.GBApplication.csv,21,305,35,361,75,29,28,333,17,4,8,4,0.47058823529411764,53,47,100,0.2770083102493075,28,0.07756232686980609,False,True
com.google.android.finsky.FinskyApp.csv,10,76,4,90,9,10,8,82,29,6,5,6,0.1724137931034483,31,49,80,0.8888888888888888,7,0.07777777777777778,True,True
com.google.android.stardroid.StardroidApplication.csv,0,11,0,11,2,2,3,8,5,2,2,2,0.4,7,6,13,1.1818181818181819,2,0.18181818181818182,False,True
com.gotow.gdfgrd.HexDefenseApplication.csv,0,28,7,35,8,3,12,23,14,4,6,4,0.42857142857142855,11,9,20,0.5714285714285714,6,0.17142857142857143,True,True
com.gotow.hexdefensee.HexDefenseApplication.csv,0,28,7,35,8,3,12,23,14,4,6,4,0.42857142857142855,11,9,20,0.5714285714285714,6,0.17142857142857143,True,True
com.halfbrick.mortar.MortarApplication.csv,12,174,24,210,47,14,5,205,13,2,7,2,0.5384615384615384,22,17,39,0.18571428571428572,19,0.09047619047619047,True,True
com.hanumanchalisaaudiocafeinks.hanumanchalisaaudiocafeinks_appDelegate.csv,0,21,0,21,11,4,4,17,3,2,1,2,0.3333333333333333,6,7,13,0.6190476190476191,5,0.23809523809523808,False,True
com.haypi.kingdom.Kingdom.csv,28,281,8,317,19,25,8,309,14,2,7,2,0.5,74,175,249,0.7854889589905363,25,0.07886435331230283,False,False
com.hd.ix.c.cb.csv,2,53,2,57,9,6,4,53,9,3,4,3,0.4444444444444444,28,6,34,0.5964912280701754,14,0.24561403508771928,True,True
com.hf.HFWeatherApp.csv,36,94,11,141,16,8,18,123,26,8,9,8,0.34615384615384615,28,13,41,0.2907801418439716,13,0.09219858156028368,False,False
com.himi.guagua.activity.MyApplication.csv,1,59,16,76,13,10,26,50,24,6,12,6,0.5,27,17,44,0.5789473684210527,16,0.21052631578947367,False,True
com.hospital.config.MyApplication.csv,0,2,0,2,1,1,1,2,8,2,3,2,0.375,2,1,3,1.5,1,0.5,False,False
com.huawei.android.dsm.notepad.download.DsmApp.csv,35,392,10,437,22,30,1,435,35,11,12,11,0.34285714285714286,43,50,93,0.2128146453089245,27,0.06178489702517163,False,False
com.husainalbattah.instarabic.UILApplication.csv,2,53,0,55,6,9,7,48,3,2,1,2,0.3333333333333333,28,6,34,0.6181818181818182,13,0.23636363636363636,False,True
com.hyrt.zhichi.midnav.NavitApplication.csv,20,73,3,96,17,5,34,62,18,4,11,4,0.6111111111111112,20,17,37,0.3854166666666667,5,0.052083333333333336,False,False
com.icontrol.util.IControlApplication.csv,51,166,12,229,24,10,23,206,24,8,8,8,0.3333333333333333,70,40,110,0.48034934497816595,17,0.07423580786026202,False,True
com.ielfgame.asdfer.MainApp.csv,0,10,0,10,3,2,5,5,7,2,4,2,0.5714285714285714,4,4,8,0.8,2,0.2,True,True
com.ielfgame.darsdfgxc.MainApp.csv,0,10,0,10,3,2,5,5,7,2,4,2,0.5714285714285714,4,4,8,0.8,2,0.2,True,True
com.ielfgame.dartNinja.MainApp.csv,0,20,0,20,11,6,5,15,5,2,3,2,0.6,7,7,14,0.7,6,0.3,True,True
com.ielfgame.dartNinjaabcd.MainApp.csv,0,10,0,10,3,2,5,5,7,2,4,2,0.5714285714285714,4,4,8,0.8,2,0.2,True,True
com.ielfgame.dasdfkjkl.MainApp.csv,0,10,0,10,3,2,5,5,7,2,4,2,0.5714285714285714,4,4,8,0.8,2,0.2,True,False
com.ielfgame.dergyrt.MainApp.csv,0,10,0,10,3,2,5,5,7,2,4,2,0.5714285714285714,4,4,8,0.8,2,0.2,True,True
com.ielfgame.dfh.MainApp.csv,0,10,0,10,3,2,5,5,7,2,4,2,0.5714285714285714,4,4,8,0.8,2,0.2,True,True
com.ielfgame.dge.MainApp.csv,0,10,0,10,3,2,5,5,7,2,4,2,0.5714285714285714,4,4,8,0.8,2,0.2,True,True
com.ielfgame.dsdger.MainApp.csv,0,10,0,10,3,2,5,5,7,2,4,2,0.5714285714285714,4,4,8,0.8,2,0.2,True,True
com.ielfgame.fgdf.MainApp.csv,0,10,0,10,3,2,5,5,7,2,4,2,0.5714285714285714,4,4,8,0.8,2,0.2,True,True
com.ielfgame.fireBall.MainApp.csv,0,15,0,15,7,2,5,10,3,2,1,2,0.3333333333333333,4,4,8,0.5333333333333333,3,0.2,True,False
com.ielfgame.ironRusher.MainApp.csv,1,19,1,21,8,6,5,16,31,10,14,10,0.45161290322580644,7,7,14,0.6666666666666666,7,0.3333333333333333,True,True
com.ielfgame.xdfh.MainApp.csv,0,10,0,10,3,2,5,5,7,2,4,2,0.5714285714285714,4,4,8,0.8,2,0.2,True,True
com.igg.pokerdeluxe.MyApplication.csv,17,123,20,160,13,10,34,126,19,7,5,7,0.2631578947368421,28,27,55,0.34375,21,0.13125,False,True
com.infolog.GeoTalkCommon.AppLoad.csv,3,73,22,98,9,9,5,93,8,3,4,3,0.5,29,21,50,0.5102040816326531,10,0.10204081632653061,False,True
com.innomos.android.ams.core.AMSApp.csv,17,87,45,149,16,11,53,96,15,5,6,5,0.4,28,19,47,0.31543624161073824,13,0.087248322147651,False,True
com.insharenet.android.mastersystem.utils.AppSettings.csv,4,89,19,112,12,6,4,108,11,6,5,6,0.45454545454545453,19,17,36,0.32142857142857145,22,0.19642857142857142,False,True
com.insthub.ecmobile.EcmobileApp.csv,7,224,13,244,17,26,51,193,20,7,8,7,0.4,91,65,156,0.639344262295082,26,0.10655737704918032,False,True
com.intoit.firebubbles.SpaceApplication.csv,1,69,2,72,21,8,21,51,9,4,3,4,0.3333333333333333,41,14,55,0.7638888888888888,8,0.1111111111111111,True,True
com.iobit.mobilecare.MobileCare.csv,12,277,28,317,17,18,102,215,54,21,18,21,0.3333333333333333,33,36,69,0.21766561514195584,20,0.06309148264984227,True,True
com.iship.qzRadio.player.csv,17,26,1,44,16,8,9,35,3,2,1,2,0.3333333333333333,21,7,28,0.6363636363636364,12,0.2727272727272727,False,True
com.ishiptech.radio.PlayerApplication.csv,8,26,0,34,5,6,7,27,3,2,1,2,0.3333333333333333,21,7,28,0.8235294117647058,12,0.35294117647058826,False,False
com.itings.frameworks.consts.ITingsApplication.csv,93,107,45,245,26,14,7,238,37,14,13,14,0.35135135135135137,57,46,103,0.4204081632653061,32,0.1306122448979592,True,True
com.iwgame.mp1.application.Mp1Application.csv,26,59,8,93,19,9,1,92,18,6,6,6,0.3333333333333333,17,12,29,0.3118279569892473,15,0.16129032258064516,False,True
com.iyuanzi.yuanzi.UILApplication.csv,9,150,9,168,18,12,32,136,17,5,7,5,0.4117647058823529,47,22,69,0.4107142857142857,20,0.11904761904761904,False,True
com.iyuba.core.activity.CrashApplication.csv,22,227,68,317,22,10,45,272,27,10,9,10,0.3333333333333333,121,98,219,0.6908517350157729,23,0.07255520504731862,False,True
com.jackhenry.godough.core.GoDoughApp.csv,2,110,3,115,15,6,36,79,10,2,4,2,0.4,28,28,56,0.48695652173913045,6,0.05217391304347826,False,True
com.jacobsmedia.template.MyApplication.csv,14,71,54,139,16,15,1,138,6,2,4,2,0.6666666666666666,29,24,53,0.381294964028777,18,0.12949640287769784,False,True
com.jingdian.tianxiameishi.android.MyApp.csv,2,90,1,93,10,4,1,93,6,2,3,2,0.5,37,47,84,0.9032258064516129,9,0.0967741935483871,False,True
com.joystick.control.GameControl.csv,17,15,7,39,6,10,3,36,29,10,14,10,0.4827586206896552,15,11,26,0.6666666666666666,11,0.28205128205128205,True,True
com.junction.air.gametemplate.AppAplication.csv,4,137,2,143,41,14,9,134,5,2,2,2,0.4,38,14,52,0.36363636363636365,16,0.11188811188811189,False,True
com.junction.fire.gametemplate.GameApplication.csv,4,84,0,88,23,14,1,87,5,2,2,2,0.4,38,14,52,0.5909090909090909,16,0.18181818181818182,False,True
com.kidsfun.caveman2.App.csv,0,37,0,37,12,5,5,32,7,3,4,3,0.5714285714285714,12,11,23,0.6216216216216216,5,0.13513513513513514,True,True
com.kk.launcher.LauncherApplication.csv,19,129,20,168,8,17,48,120,39,14,9,14,0.23076923076923078,28,16,44,0.2619047619047619,16,0.09523809523809523,False,False
com.kkfun.GoldenFlower.GameApplication.csv,2,85,13,100,10,9,40,60,16,4,9,4,0.5625,21,10,31,0.31,12,0.12,True,True
com.kogame.smasher.CandyCrusherApplication.csv,6,66,7,79,18,6,9,70,5,2,3,2,0.6,19,7,26,0.3291139240506329,13,0.16455696202531644,True,True
com.kubisoft.playgoslowly.KUBIApplication.csv,2,47,17,66,16,14,4,62,13,6,4,6,0.3076923076923077,28,14,42,0.6363636363636364,17,0.25757575757575757,False,False
com.kugagames.bubbleshoot.GameApplication.csv,2,127,5,134,38,16,2,132,6,3,3,3,0.5,25,10,35,0.26119402985074625,25,0.1865671641791045,False,False
com.kugagames.jglory.GameApplication.csv,2,128,5,135,37,16,2,133,6,3,3,3,0.5,25,10,35,0.25925925925925924,25,0.18518518518518517,False,True
com.lesogo.weather.constant.data.C.csv,10,193,6,209,20,20,30,179,33,11,11,11,0.3333333333333333,30,38,68,0.3253588516746411,19,0.09090909090909091,False,False
com.lezyo.fsm.LezyoApplication.csv,5,90,20,115,18,12,8,107,43,13,13,13,0.3023255813953488,28,25,53,0.4608695652173913,15,0.13043478260869565,False,True
com.lol.common.MyApplication.csv,2,399,14,415,54,17,121,294,14,4,5,4,0.35714285714285715,85,32,117,0.2819277108433735,25,0.060240963855421686,False,True
com.loonapix.LoonaPixFramesApp.csv,2,55,2,59,4,6,11,48,7,2,3,2,0.42857142857142855,21,6,27,0.4576271186440678,12,0.2033898305084746,False,False
